Professor_ID,Professor_Name,University,Department,Quality,Difficulty,Class_Name,Comment,Thumbs_Up,Thumbs_Down,Review_Date
137995,Jesse Spencer,Valdosta State University,Science department,3.5,2,CHEM1212KLAB,"I had him only for lab. I definitely enjoyed the lab class with him. He explained things well and was there and willing to help. He does not make you feel stupid if you ask a question during lab unlike some people. I hear that he is difficult in lecture, but I only had him for lab...",0,0,"Sep 22nd, 2005"
137995,Jesse Spencer,Valdosta State University,Science department,4.5,3,CHEM1212K,Have to study to make the grade. He is always in his office and eager to help you learn. Just takes some time to get use to his style of teaching.,0,0,"May 6th, 2005"
137995,Jesse Spencer,Valdosta State University,Science department,3.5,5,CHEM101,No Comments,0,0,"May 18th, 2004"
137995,Jesse Spencer,Valdosta State University,Science department,2,4,CHEM1212,"Spencer is extremely smart, but has a hard time bringing it down to the level of his students. He's a great guy and will help you as much as he can if you ask. Study hard. Tests ere every Friday. I learned a lot in this course because I HAD to keep up!",0,0,"May 8th, 2004"
137995,Jesse Spencer,Valdosta State University,Science department,1.5,5,CHEM,I studied more for this one class and put more work into it than I did in all of high school and still came up failing tests with 40s AND 50s,0,0,"Apr 29th, 2004"
158793,Melanie Byrd,Valdosta State University,History department,4,3,HIST3120,"Byrd is a great professor. She really cares for her students and wants them to succeed. We had 3 tests in the course, she gave study guides with a list of important terms for all. There was also a big group project, with a paper and presentation at the end of the semester. The class isnt hard as long as you take notes and read the book.",0,0,"Dec 13th, 2021"
158793,Melanie Byrd,Valdosta State University,History department,1,5,HIST1011,"If you are considering picking this professor, DO NOT! She only has 4 grades in the class, 3 tests which are all 20 question paragraph essay answers and a ""paper"" which is actually 6 papers put into 1 grade. One of my tests answers was 6 pages long, very descriptive answers and she gave me a 74. She is nice but her class is unreasonalbe. Rate- 0",0,0,"Nov 1st, 2020"
158793,Melanie Byrd,Valdosta State University,History department,5,3,HIST3260,Shes great! She always stops to make sure everyone understands. She also gives extra credit which is nice. Lovely passionate teacher. But read the text she assigns for class!,0,0,"Jun 5th, 2018"
158793,Melanie Byrd,Valdosta State University,History department,2.5,4,HIST1011,"The lectures are very boring. If you want to pass the tests, you have to read the book and take notes from it. The notes you will take in class are never on the exams. You have to teach yourself the material. She is helpful if you go to her office during her office hours.",0,0,"May 9th, 2016"
158793,Melanie Byrd,Valdosta State University,History department,3.5,2,HIST1011,"Dr Byrd is passionate, which is a must in history, for we all know how long a dull class can be. She is a wee flighty, but her lectures are good provided the class participates. Extra credit is available, especially is there is a guest speaker. If you're tardy or absent, you'll miss a lot of notes. Works both book & notes.",2,0,"Jun 1st, 2015"
158793,Melanie Byrd,Valdosta State University,History department,2.5,3,HIST1011,Overall she is a good Professor. She gives 3-4 multiple choice tests and 1 term paper that is about 10 pages long. She never cancels class & always takes roll. She offers extra credit if you help in the archives. She sometimes uses questions on study guidespractice tests on the test. Read the bookarticles & take good notes & you will be fine.,0,0,"Jan 12th, 2015"
158793,Melanie Byrd,Valdosta State University,History department,2.5,3,HIST1011,You will more or less be required to learn on your own. Tests are not difficult if you've studied the material (anything in the reading assignments may be on the test.) She gave extra credit through quizzes (not counting against you) and an opportunity to assist in the library. A term paper is due towards the end of the class.,0,0,"Apr 15th, 2014"
158793,Melanie Byrd,Valdosta State University,History department,2,4,HIST3120,"Dr. Byrd lectures the entire class time, BORING! She only give 4 assignments, a midterm, group project, term paper and final. If you do not read and take notes you will fail because she actually covers the entire textbook which is covered on the midterm and final. Her test are hard, 100 questions, fill in the blank, essay and multiple choice.",0,0,"Dec 9th, 2013"
158793,Melanie Byrd,Valdosta State University,History department,4,3,HIST3120,"Dr. Byrd lectures the entire class time, BORING! She only give 4 assignments, a midterm, group project, term paper and the final. If you do not read and take notes you will fail because she actually covers the entire textbook which is covered on the midterm and final. Her test are hard, 100 questions, fill in the blank, essay and multiple choice.",0,0,"Dec 9th, 2013"
158793,Melanie Byrd,Valdosta State University,History department,3,3,PERS2480,"Would recommend! Lectures are boring, but if you come to class and take notes you'll be fine. 8-page group project paper due at the end of the semester. Group wasn't helpful so she let us break down to smaller ones and my partner and I both got A's on the paper and in the class. Take her!",0,0,"May 9th, 2012"
158793,Melanie Byrd,Valdosta State University,History department,3.5,2,HIST1011,"Dr. Byrd's class is easy, follow her lectures, and really READ the textbook and youll do fine, the term paper at the end of the semester is very manageable if you work on it a little at a time, I had this class at 8AM so I rarely ever showed up yet still made an A, it is possible just keep up outside of class.",1,0,"Dec 14th, 2011"
158793,Melanie Byrd,Valdosta State University,History department,3,3,HIST1011,"This class was so boring. But it's not that hard. She gives you a study guide for ever test, do them cause they will help you so much. She usually giver pretest use them to study she usually puts the same questions on the real test. If you can get past her boring lectures and you read the information and take good notes. You should be fine!!",0,0,"Dec 5th, 2011"
158793,Melanie Byrd,Valdosta State University,History department,3,2,HIST1011,"Everything on the test is on the study guide, and if she gives mini quizzes in class like she did in mine, those are on the tests too. All you have to do is take notes and follow the study guide and it's fine.",0,0,"Nov 10th, 2011"
158793,Melanie Byrd,Valdosta State University,History department,4.5,4,HIST1011,"Her lectures are very boring but overall she's a helpful and sweet lady! She gives you all the study guides that you'll need for the tests at the beginning and to also help out your grade, you can do community service. If you have to take this class, I would recommend her!",1,0,"Apr 19th, 2011"
158793,Melanie Byrd,Valdosta State University,History department,3,4,HIST2111,This Professor although she was entertaining as a person was probably the most boring professor I have yet to come across.,0,0,"Jan 10th, 2011"
158793,Melanie Byrd,Valdosta State University,History department,5,2,HIST1101,"I loved taking this class. I got an A at the end of the semester. Mrs. Byrd is super nice. She provides a big study guide at the beginning of the semester. If you fill it out correctly from the textbook, you will be good to go come test time. Plus she tells you exactly what to study for the test. I would definitely reccomend her.",0,0,"Jan 6th, 2011"
158793,Melanie Byrd,Valdosta State University,History department,4,4,HIST1101,She knows her stuff. 3 tests for the whole semester. the third test is the final. big paper to write (10 articles with a summary and critique) not an easy A. Extra credit for volunteering in archives.,0,0,"Dec 9th, 2010"
158793,Melanie Byrd,Valdosta State University,History department,2.5,4,HIST3120,"very very boring lectures, it was a snoozefest, she was a very nice lady though i just didnt enjoy the class and the huge paper required",0,0,"Aug 3rd, 2010"
158793,Melanie Byrd,Valdosta State University,History department,5,3,HIST3260,Excellent teacher. She does an amazing job of making the material clear and easy to understand. Her tests are not very difficult but the paper we had to write was massive. It felt like a thesis. I would recommend her though.,0,0,"May 29th, 2010"
